areaType,Nation,areaCode,date,newDeaths,cumDeaths,Ratio,newDeathsper100000,totalDeathsper100000
nation,Wales,W92000004,29/01/2023,6,11509,31.7,0.189274448,363.0599369
nation,Wales,W92000004,28/01/2023,6,11503,31.7,0.189274448,362.8706625
nation,Wales,W92000004,27/01/2023,3,11497,31.7,0.094637224,362.681388
nation,Wales,W92000004,26/01/2023,1,11494,31.7,0.031545741,362.5867508
nation,Wales,W92000004,25/01/2023,3,11493,31.7,0.094637224,362.555205
nation,Wales,W92000004,24/01/2023,4,11490,31.7,0.126182965,362.4605678
nation,Wales,W92000004,23/01/2023,5,11486,31.7,0.157728707,362.3343849
nation,Wales,W92000004,22/01/2023,2,11481,31.7,0.063091483,362.1766562
nation,Wales,W92000004,21/01/2023,0,11479,31.7,0,362.1135647
nation,Wales,W92000004,20/01/2023,6,11479,31.7,0.189274448,362.1135647
nation,Wales,W92000004,19/01/2023,2,11473,31.7,0.063091483,361.9242902
nation,Wales,W92000004,18/01/2023,4,11471,31.7,0.126182965,361.8611987
nation,Wales,W92000004,17/01/2023,8,11467,31.7,0.252365931,361.7350158
nation,Wales,W92000004,16/01/2023,7,11459,31.7,0.220820189,361.4826498
nation,Wales,W92000004,15/01/2023,9,11452,31.7,0.283911672,361.2618297
nation,Wales,W92000004,14/01/2023,8,11443,31.7,0.252365931,360.977918
nation,Wales,W92000004,13/01/2023,12,11435,31.7,0.378548896,360.7255521
nation,Wales,W92000004,12/01/2023,5,11423,31.7,0.157728707,360.3470032
nation,Wales,W92000004,11/01/2023,4,11418,31.7,0.126182965,360.1892744
nation,Wales,W92000004,10/01/2023,17,11414,31.7,0.536277603,360.0630915
nation,Wales,W92000004,09/01/2023,5,11397,31.7,0.157728707,359.5268139
nation,Wales,W92000004,08/01/2023,8,11392,31.7,0.252365931,359.3690852
nation,Wales,W92000004,07/01/2023,5,11384,31.7,0.157728707,359.1167192
nation,Wales,W92000004,06/01/2023,7,11379,31.7,0.220820189,358.9589905
nation,Wales,W92000004,05/01/2023,10,11372,31.7,0.315457413,358.7381703
nation,Wales,W92000004,04/01/2023,8,11362,31.7,0.252365931,358.4227129
nation,Wales,W92000004,03/01/2023,8,11354,31.7,0.252365931,358.170347
nation,Wales,W92000004,02/01/2023,7,11346,31.7,0.220820189,357.9179811
nation,Wales,W92000004,01/01/2023,9,11339,31.7,0.283911672,357.6971609
nation,Wales,W92000004,31/12/2022,11,11330,31.7,0.347003155,357.4132492
nation,Wales,W92000004,30/12/2022,11,11319,31.7,0.347003155,357.0662461
nation,Wales,W92000004,29/12/2022,14,11308,31.7,0.441640379,356.7192429
nation,Wales,W92000004,28/12/2022,8,11294,31.7,0.252365931,356.2776025
nation,Wales,W92000004,27/12/2022,10,11286,31.7,0.315457413,356.0252366
nation,Wales,W92000004,26/12/2022,9,11276,31.7,0.283911672,355.7097792
nation,Wales,W92000004,25/12/2022,9,11267,31.7,0.283911672,355.4258675
nation,Wales,W92000004,24/12/2022,6,11258,31.7,0.189274448,355.1419558
nation,Wales,W92000004,23/12/2022,6,11252,31.7,0.189274448,354.9526814
nation,Wales,W92000004,22/12/2022,10,11246,31.7,0.315457413,354.7634069
nation,Wales,W92000004,21/12/2022,7,11236,31.7,0.220820189,354.4479495
nation,Wales,W92000004,20/12/2022,2,11229,31.7,0.063091483,354.2271293
nation,Wales,W92000004,19/12/2022,8,11227,31.7,0.252365931,354.1640379
nation,Wales,W92000004,18/12/2022,3,11219,31.7,0.094637224,353.9116719
nation,Wales,W92000004,17/12/2022,6,11216,31.7,0.189274448,353.8170347
nation,Wales,W92000004,16/12/2022,5,11210,31.7,0.157728707,353.6277603
nation,Wales,W92000004,15/12/2022,4,11205,31.7,0.126182965,353.4700315
nation,Wales,W92000004,14/12/2022,2,11201,31.7,0.063091483,353.3438486
nation,Wales,W92000004,13/12/2022,1,11199,31.7,0.031545741,353.2807571
nation,Wales,W92000004,12/12/2022,5,11198,31.7,0.157728707,353.2492114
nation,Wales,W92000004,11/12/2022,6,11193,31.7,0.189274448,353.0914826
nation,Wales,W92000004,10/12/2022,2,11187,31.7,0.063091483,352.9022082
nation,Wales,W92000004,09/12/2022,9,11185,31.7,0.283911672,352.8391167
nation,Wales,W92000004,08/12/2022,6,11176,31.7,0.189274448,352.555205
nation,Wales,W92000004,07/12/2022,4,11170,31.7,0.126182965,352.3659306
nation,Wales,W92000004,06/12/2022,7,11166,31.7,0.220820189,352.2397476
nation,Wales,W92000004,05/12/2022,5,11159,31.7,0.157728707,352.0189274
nation,Wales,W92000004,04/12/2022,6,11154,31.7,0.189274448,351.8611987
nation,Wales,W92000004,03/12/2022,2,11148,31.7,0.063091483,351.6719243
nation,Wales,W92000004,02/12/2022,4,11146,31.7,0.126182965,351.6088328
nation,Wales,W92000004,01/12/2022,2,11142,31.7,0.063091483,351.4826498
nation,Wales,W92000004,30/11/2022,2,11140,31.7,0.063091483,351.4195584
nation,Wales,W92000004,29/11/2022,3,11138,31.7,0.094637224,351.3564669
nation,Wales,W92000004,28/11/2022,5,11135,31.7,0.157728707,351.2618297
nation,Wales,W92000004,27/11/2022,3,11130,31.7,0.094637224,351.1041009
nation,Wales,W92000004,26/11/2022,6,11127,31.7,0.189274448,351.0094637
nation,Wales,W92000004,25/11/2022,2,11121,31.7,0.063091483,350.8201893
nation,Wales,W92000004,24/11/2022,0,11119,31.7,0,350.7570978
nation,Wales,W92000004,23/11/2022,3,11119,31.7,0.094637224,350.7570978
nation,Wales,W92000004,22/11/2022,3,11116,31.7,0.094637224,350.6624606
nation,Wales,W92000004,21/11/2022,3,11113,31.7,0.094637224,350.5678233
nation,Wales,W92000004,20/11/2022,2,11110,31.7,0.063091483,350.4731861
nation,Wales,W92000004,19/11/2022,2,11108,31.7,0.063091483,350.4100946
nation,Wales,W92000004,18/11/2022,2,11106,31.7,0.063091483,350.3470032
nation,Wales,W92000004,17/11/2022,1,11104,31.7,0.031545741,350.2839117
nation,Wales,W92000004,16/11/2022,2,11103,31.7,0.063091483,350.2523659
nation,Wales,W92000004,15/11/2022,3,11101,31.7,0.094637224,350.1892744
nation,Wales,W92000004,14/11/2022,1,11098,31.7,0.031545741,350.0946372
nation,Wales,W92000004,13/11/2022,0,11097,31.7,0,350.0630915
nation,Wales,W92000004,12/11/2022,1,11097,31.7,0.031545741,350.0630915
nation,Wales,W92000004,11/11/2022,5,11096,31.7,0.157728707,350.0315457
nation,Wales,W92000004,10/11/2022,4,11091,31.7,0.126182965,349.873817
nation,Wales,W92000004,09/11/2022,3,11087,31.7,0.094637224,349.7476341
nation,Wales,W92000004,08/11/2022,3,11084,31.7,0.094637224,349.6529968
nation,Wales,W92000004,07/11/2022,3,11081,31.7,0.094637224,349.5583596
nation,Wales,W92000004,06/11/2022,5,11078,31.7,0.157728707,349.4637224
nation,Wales,W92000004,05/11/2022,5,11073,31.7,0.157728707,349.3059937
nation,Wales,W92000004,04/11/2022,4,11068,31.7,0.126182965,349.148265
nation,Wales,W92000004,03/11/2022,5,11064,31.7,0.157728707,349.022082
nation,Wales,W92000004,02/11/2022,3,11059,31.7,0.094637224,348.8643533
nation,Wales,W92000004,01/11/2022,6,11056,31.7,0.189274448,348.7697161
nation,Wales,W92000004,31/10/2022,8,11050,31.7,0.252365931,348.5804416
nation,Wales,W92000004,30/10/2022,5,11042,31.7,0.157728707,348.3280757
nation,Wales,W92000004,29/10/2022,9,11037,31.7,0.283911672,348.170347
nation,Wales,W92000004,28/10/2022,7,11028,31.7,0.220820189,347.8864353
nation,Wales,W92000004,27/10/2022,5,11021,31.7,0.157728707,347.6656151
nation,Wales,W92000004,26/10/2022,6,11016,31.7,0.189274448,347.5078864
nation,Wales,W92000004,25/10/2022,5,11010,31.7,0.157728707,347.318612
nation,Wales,W92000004,24/10/2022,6,11005,31.7,0.189274448,347.1608833
nation,Wales,W92000004,23/10/2022,6,10999,31.7,0.189274448,346.9716088
nation,Wales,W92000004,22/10/2022,4,10993,31.7,0.126182965,346.7823344
nation,Wales,W92000004,21/10/2022,6,10989,31.7,0.189274448,346.6561514
nation,Wales,W92000004,20/10/2022,5,10983,31.7,0.157728707,346.466877
nation,Wales,W92000004,19/10/2022,3,10978,31.7,0.094637224,346.3091483
nation,Wales,W92000004,18/10/2022,7,10975,31.7,0.220820189,346.214511
nation,Wales,W92000004,17/10/2022,6,10968,31.7,0.189274448,345.9936909
nation,Wales,W92000004,16/10/2022,5,10962,31.7,0.157728707,345.8044164
nation,Wales,W92000004,15/10/2022,8,10957,31.7,0.252365931,345.6466877
nation,Wales,W92000004,14/10/2022,4,10949,31.7,0.126182965,345.3943218
nation,Wales,W92000004,13/10/2022,3,10945,31.7,0.094637224,345.2681388
nation,Wales,W92000004,12/10/2022,9,10942,31.7,0.283911672,345.1735016
nation,Wales,W92000004,11/10/2022,2,10933,31.7,0.063091483,344.8895899
nation,Wales,W92000004,10/10/2022,8,10931,31.7,0.252365931,344.8264984
nation,Wales,W92000004,09/10/2022,5,10923,31.7,0.157728707,344.5741325
nation,Wales,W92000004,08/10/2022,4,10918,31.7,0.126182965,344.4164038
nation,Wales,W92000004,07/10/2022,6,10914,31.7,0.189274448,344.2902208
nation,Wales,W92000004,06/10/2022,9,10908,31.7,0.283911672,344.1009464
nation,Wales,W92000004,05/10/2022,4,10899,31.7,0.126182965,343.8170347
nation,Wales,W92000004,04/10/2022,4,10895,31.7,0.126182965,343.6908517
nation,Wales,W92000004,03/10/2022,6,10891,31.7,0.189274448,343.5646688
nation,Wales,W92000004,02/10/2022,3,10885,31.7,0.094637224,343.3753943
nation,Wales,W92000004,01/10/2022,9,10882,31.7,0.283911672,343.2807571
nation,Wales,W92000004,30/09/2022,5,10873,31.7,0.157728707,342.9968454
nation,Wales,W92000004,29/09/2022,3,10868,31.7,0.094637224,342.8391167
nation,Wales,W92000004,28/09/2022,3,10865,31.7,0.094637224,342.7444795
nation,Wales,W92000004,27/09/2022,1,10862,31.7,0.031545741,342.6498423
nation,Wales,W92000004,26/09/2022,5,10861,31.7,0.157728707,342.6182965
nation,Wales,W92000004,25/09/2022,2,10856,31.7,0.063091483,342.4605678
nation,Wales,W92000004,24/09/2022,3,10854,31.7,0.094637224,342.3974763
nation,Wales,W92000004,23/09/2022,2,10851,31.7,0.063091483,342.3028391
nation,Wales,W92000004,22/09/2022,1,10849,31.7,0.031545741,342.2397476
nation,Wales,W92000004,21/09/2022,4,10848,31.7,0.126182965,342.2082019
nation,Wales,W92000004,20/09/2022,2,10844,31.7,0.063091483,342.0820189
nation,Wales,W92000004,19/09/2022,3,10842,31.7,0.094637224,342.0189274
nation,Wales,W92000004,18/09/2022,1,10839,31.7,0.031545741,341.9242902
nation,Wales,W92000004,17/09/2022,0,10838,31.7,0,341.8927445
nation,Wales,W92000004,16/09/2022,2,10838,31.7,0.063091483,341.8927445
nation,Wales,W92000004,15/09/2022,2,10836,31.7,0.063091483,341.829653
nation,Wales,W92000004,14/09/2022,0,10834,31.7,0,341.7665615
nation,Wales,W92000004,13/09/2022,1,10834,31.7,0.031545741,341.7665615
nation,Wales,W92000004,12/09/2022,4,10833,31.7,0.126182965,341.7350158
nation,Wales,W92000004,11/09/2022,5,10829,31.7,0.157728707,341.6088328
nation,Wales,W92000004,10/09/2022,2,10824,31.7,0.063091483,341.4511041
nation,Wales,W92000004,09/09/2022,2,10822,31.7,0.063091483,341.3880126
nation,Wales,W92000004,08/09/2022,1,10820,31.7,0.031545741,341.3249211
nation,Wales,W92000004,07/09/2022,7,10819,31.7,0.220820189,341.2933754
nation,Wales,W92000004,06/09/2022,3,10812,31.7,0.094637224,341.0725552
nation,Wales,W92000004,05/09/2022,4,10809,31.7,0.126182965,340.977918
nation,Wales,W92000004,04/09/2022,4,10805,31.7,0.126182965,340.851735
nation,Wales,W92000004,03/09/2022,4,10801,31.7,0.126182965,340.7255521
nation,Wales,W92000004,02/09/2022,1,10797,31.7,0.031545741,340.5993691
nation,Wales,W92000004,01/09/2022,1,10796,31.7,0.031545741,340.5678233
nation,Wales,W92000004,31/08/2022,4,10795,31.7,0.126182965,340.5362776
nation,Wales,W92000004,30/08/2022,4,10791,31.7,0.126182965,340.4100946
nation,Wales,W92000004,29/08/2022,5,10787,31.7,0.157728707,340.2839117
nation,Wales,W92000004,28/08/2022,1,10782,31.7,0.031545741,340.126183
nation,Wales,W92000004,27/08/2022,2,10781,31.7,0.063091483,340.0946372
nation,Wales,W92000004,26/08/2022,2,10779,31.7,0.063091483,340.0315457
nation,Wales,W92000004,25/08/2022,3,10777,31.7,0.094637224,339.9684543
nation,Wales,W92000004,24/08/2022,4,10774,31.7,0.126182965,339.873817
nation,Wales,W92000004,23/08/2022,5,10770,31.7,0.157728707,339.7476341
nation,Wales,W92000004,22/08/2022,2,10765,31.7,0.063091483,339.5899054
nation,Wales,W92000004,21/08/2022,4,10763,31.7,0.126182965,339.5268139
nation,Wales,W92000004,20/08/2022,4,10759,31.7,0.126182965,339.4006309
nation,Wales,W92000004,19/08/2022,6,10755,31.7,0.189274448,339.2744479
nation,Wales,W92000004,18/08/2022,5,10749,31.7,0.157728707,339.0851735
nation,Wales,W92000004,17/08/2022,0,10744,31.7,0,338.9274448
nation,Wales,W92000004,16/08/2022,6,10744,31.7,0.189274448,338.9274448
nation,Wales,W92000004,15/08/2022,8,10738,31.7,0.252365931,338.7381703
nation,Wales,W92000004,14/08/2022,6,10730,31.7,0.189274448,338.4858044
nation,Wales,W92000004,13/08/2022,8,10724,31.7,0.252365931,338.29653
nation,Wales,W92000004,12/08/2022,4,10716,31.7,0.126182965,338.044164
nation,Wales,W92000004,11/08/2022,2,10712,31.7,0.063091483,337.9179811
nation,Wales,W92000004,10/08/2022,6,10710,31.7,0.189274448,337.8548896
nation,Wales,W92000004,09/08/2022,3,10704,31.7,0.094637224,337.6656151
nation,Wales,W92000004,08/08/2022,2,10701,31.7,0.063091483,337.5709779
nation,Wales,W92000004,07/08/2022,5,10699,31.7,0.157728707,337.5078864
nation,Wales,W92000004,06/08/2022,2,10694,31.7,0.063091483,337.3501577
nation,Wales,W92000004,05/08/2022,7,10692,31.7,0.220820189,337.2870662
nation,Wales,W92000004,04/08/2022,3,10685,31.7,0.094637224,337.0662461
nation,Wales,W92000004,03/08/2022,2,10682,31.7,0.063091483,336.9716088
nation,Wales,W92000004,02/08/2022,5,10680,31.7,0.157728707,336.9085174
nation,Wales,W92000004,01/08/2022,7,10675,31.7,0.220820189,336.7507886
nation,Wales,W92000004,31/07/2022,3,10668,31.7,0.094637224,336.5299685
nation,Wales,W92000004,30/07/2022,1,10665,31.7,0.031545741,336.4353312
nation,Wales,W92000004,29/07/2022,4,10664,31.7,0.126182965,336.4037855
nation,Wales,W92000004,28/07/2022,6,10660,31.7,0.189274448,336.2776025
nation,Wales,W92000004,27/07/2022,8,10654,31.7,0.252365931,336.0883281
nation,Wales,W92000004,26/07/2022,8,10646,31.7,0.252365931,335.8359621
nation,Wales,W92000004,25/07/2022,7,10638,31.7,0.220820189,335.5835962
nation,Wales,W92000004,24/07/2022,5,10631,31.7,0.157728707,335.362776
nation,Wales,W92000004,23/07/2022,6,10626,31.7,0.189274448,335.2050473
nation,Wales,W92000004,22/07/2022,10,10620,31.7,0.315457413,335.0157729
nation,Wales,W92000004,21/07/2022,5,10610,31.7,0.157728707,334.7003155
nation,Wales,W92000004,20/07/2022,5,10605,31.7,0.157728707,334.5425868
nation,Wales,W92000004,19/07/2022,16,10600,31.7,0.504731861,334.384858
nation,Wales,W92000004,18/07/2022,11,10584,31.7,0.347003155,333.8801262
nation,Wales,W92000004,17/07/2022,7,10573,31.7,0.220820189,333.533123
nation,Wales,W92000004,16/07/2022,6,10566,31.7,0.189274448,333.3123028
nation,Wales,W92000004,15/07/2022,4,10560,31.7,0.126182965,333.1230284
nation,Wales,W92000004,14/07/2022,9,10556,31.7,0.283911672,332.9968454
nation,Wales,W92000004,13/07/2022,6,10547,31.7,0.189274448,332.7129338
nation,Wales,W92000004,12/07/2022,10,10541,31.7,0.315457413,332.5236593
nation,Wales,W92000004,11/07/2022,8,10531,31.7,0.252365931,332.2082019
nation,Wales,W92000004,10/07/2022,12,10523,31.7,0.378548896,331.955836
nation,Wales,W92000004,09/07/2022,4,10511,31.7,0.126182965,331.5772871
nation,Wales,W92000004,08/07/2022,4,10507,31.7,0.126182965,331.4511041
nation,Wales,W92000004,07/07/2022,3,10503,31.7,0.094637224,331.3249211
nation,Wales,W92000004,06/07/2022,5,10500,31.7,0.157728707,331.2302839
nation,Wales,W92000004,05/07/2022,3,10495,31.7,0.094637224,331.0725552
nation,Wales,W92000004,04/07/2022,3,10492,31.7,0.094637224,330.977918
nation,Wales,W92000004,03/07/2022,3,10489,31.7,0.094637224,330.8832808
nation,Wales,W92000004,02/07/2022,5,10486,31.7,0.157728707,330.7886435
nation,Wales,W92000004,01/07/2022,5,10481,31.7,0.157728707,330.6309148
nation,Wales,W92000004,30/06/2022,5,10476,31.7,0.157728707,330.4731861
nation,Wales,W92000004,29/06/2022,5,10471,31.7,0.157728707,330.3154574
nation,Wales,W92000004,28/06/2022,2,10466,31.7,0.063091483,330.1577287
nation,Wales,W92000004,27/06/2022,2,10464,31.7,0.063091483,330.0946372
nation,Wales,W92000004,26/06/2022,2,10462,31.7,0.063091483,330.0315457
nation,Wales,W92000004,25/06/2022,4,10460,31.7,0.126182965,329.9684543
nation,Wales,W92000004,24/06/2022,3,10456,31.7,0.094637224,329.8422713
nation,Wales,W92000004,23/06/2022,5,10453,31.7,0.157728707,329.7476341
nation,Wales,W92000004,22/06/2022,2,10448,31.7,0.063091483,329.5899054
nation,Wales,W92000004,21/06/2022,3,10446,31.7,0.094637224,329.5268139
nation,Wales,W92000004,20/06/2022,2,10443,31.7,0.063091483,329.4321767
nation,Wales,W92000004,19/06/2022,1,10441,31.7,0.031545741,329.3690852
nation,Wales,W92000004,18/06/2022,2,10440,31.7,0.063091483,329.3375394
nation,Wales,W92000004,17/06/2022,2,10438,31.7,0.063091483,329.2744479
nation,Wales,W92000004,16/06/2022,7,10436,31.7,0.220820189,329.2113565
nation,Wales,W92000004,15/06/2022,0,10429,31.7,0,328.9905363
nation,Wales,W92000004,14/06/2022,1,10429,31.7,0.031545741,328.9905363
nation,Wales,W92000004,13/06/2022,4,10428,31.7,0.126182965,328.9589905
nation,Wales,W92000004,12/06/2022,2,10424,31.7,0.063091483,328.8328076
nation,Wales,W92000004,11/06/2022,0,10422,31.7,0,328.7697161
nation,Wales,W92000004,10/06/2022,1,10422,31.7,0.031545741,328.7697161
nation,Wales,W92000004,09/06/2022,2,10421,31.7,0.063091483,328.7381703
nation,Wales,W92000004,08/06/2022,2,10419,31.7,0.063091483,328.6750789
nation,Wales,W92000004,07/06/2022,2,10417,31.7,0.063091483,328.6119874
nation,Wales,W92000004,06/06/2022,2,10415,31.7,0.063091483,328.5488959
nation,Wales,W92000004,05/06/2022,2,10413,31.7,0.063091483,328.4858044
nation,Wales,W92000004,04/06/2022,0,10411,31.7,0,328.4227129
nation,Wales,W92000004,03/06/2022,2,10411,31.7,0.063091483,328.4227129
nation,Wales,W92000004,02/06/2022,1,10409,31.7,0.031545741,328.3596215
nation,Wales,W92000004,01/06/2022,2,10408,31.7,0.063091483,328.3280757
nation,Wales,W92000004,31/05/2022,2,10406,31.7,0.063091483,328.2649842
nation,Wales,W92000004,30/05/2022,3,10404,31.7,0.094637224,328.2018927
nation,Wales,W92000004,29/05/2022,2,10401,31.7,0.063091483,328.1072555
nation,Wales,W92000004,28/05/2022,1,10399,31.7,0.031545741,328.044164
nation,Wales,W92000004,27/05/2022,0,10398,31.7,0,328.0126183
nation,Wales,W92000004,26/05/2022,1,10398,31.7,0.031545741,328.0126183
nation,Wales,W92000004,25/05/2022,3,10397,31.7,0.094637224,327.9810726
nation,Wales,W92000004,24/05/2022,3,10394,31.7,0.094637224,327.8864353
nation,Wales,W92000004,23/05/2022,5,10391,31.7,0.157728707,327.7917981
nation,Wales,W92000004,22/05/2022,6,10386,31.7,0.189274448,327.6340694
nation,Wales,W92000004,21/05/2022,6,10380,31.7,0.189274448,327.444795
nation,Wales,W92000004,20/05/2022,2,10374,31.7,0.063091483,327.2555205
nation,Wales,W92000004,19/05/2022,7,10372,31.7,0.220820189,327.192429
nation,Wales,W92000004,18/05/2022,4,10365,31.7,0.126182965,326.9716088
nation,Wales,W92000004,17/05/2022,6,10361,31.7,0.189274448,326.8454259
nation,Wales,W92000004,16/05/2022,2,10355,31.7,0.063091483,326.6561514
nation,Wales,W92000004,15/05/2022,5,10353,31.7,0.157728707,326.5930599
nation,Wales,W92000004,14/05/2022,4,10348,31.7,0.126182965,326.4353312
nation,Wales,W92000004,13/05/2022,3,10344,31.7,0.094637224,326.3091483
nation,Wales,W92000004,12/05/2022,3,10341,31.7,0.094637224,326.214511
nation,Wales,W92000004,11/05/2022,4,10338,31.7,0.126182965,326.1198738
nation,Wales,W92000004,10/05/2022,4,10334,31.7,0.126182965,325.9936909
nation,Wales,W92000004,09/05/2022,3,10330,31.7,0.094637224,325.8675079
nation,Wales,W92000004,08/05/2022,3,10327,31.7,0.094637224,325.7728707
nation,Wales,W92000004,07/05/2022,8,10324,31.7,0.252365931,325.6782334
nation,Wales,W92000004,06/05/2022,1,10316,31.7,0.031545741,325.4258675
nation,Wales,W92000004,05/05/2022,6,10315,31.7,0.189274448,325.3943218
nation,Wales,W92000004,04/05/2022,2,10309,31.7,0.063091483,325.2050473
nation,Wales,W92000004,03/05/2022,5,10307,31.7,0.157728707,325.1419558
nation,Wales,W92000004,02/05/2022,5,10302,31.7,0.157728707,324.9842271
nation,Wales,W92000004,01/05/2022,4,10297,31.7,0.126182965,324.8264984
nation,Wales,W92000004,30/04/2022,4,10293,31.7,0.126182965,324.7003155
nation,Wales,W92000004,29/04/2022,6,10289,31.7,0.189274448,324.5741325
nation,Wales,W92000004,28/04/2022,7,10283,31.7,0.220820189,324.384858
nation,Wales,W92000004,27/04/2022,7,10276,31.7,0.220820189,324.1640379
