areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,Scotland,S92000003,23/11/2021,71,40075,54.66,1.298938895,733.1686791
nation,Scotland,S92000003,22/11/2021,89,40004,54.66,1.628247347,731.8697402
nation,Scotland,S92000003,21/11/2021,56,39915,54.66,1.024515185,730.2414929
nation,Scotland,S92000003,20/11/2021,53,39859,54.66,0.969630443,729.2169777
nation,Scotland,S92000003,19/11/2021,72,39806,54.66,1.317233809,728.2473472
nation,Scotland,S92000003,18/11/2021,86,39734,54.66,1.573362605,726.9301134
nation,Scotland,S92000003,17/11/2021,80,39648,54.66,1.463593121,725.3567508
nation,Scotland,S92000003,16/11/2021,109,39568,54.66,1.994145628,723.8931577
nation,Scotland,S92000003,15/11/2021,88,39459,54.66,1.609952433,721.8990121
nation,Scotland,S92000003,14/11/2021,74,39371,54.66,1.353823637,720.2890596
nation,Scotland,S92000003,13/11/2021,55,39297,54.66,1.006220271,718.935236
nation,Scotland,S92000003,12/11/2021,87,39242,54.66,1.591657519,717.9290157
nation,Scotland,S92000003,11/11/2021,104,39155,54.66,1.902671057,716.3373582
nation,Scotland,S92000003,10/11/2021,86,39051,54.66,1.573362605,714.4346872
nation,Scotland,S92000003,09/11/2021,103,38965,54.66,1.884376143,712.8613246
nation,Scotland,S92000003,08/11/2021,107,38862,54.66,1.957555799,710.9769484
nation,Scotland,S92000003,07/11/2021,83,38755,54.66,1.518477863,709.0193926
nation,Scotland,S92000003,06/11/2021,64,38672,54.66,1.170874497,707.5009147
nation,Scotland,S92000003,05/11/2021,95,38608,54.66,1.738016831,706.3300402
nation,Scotland,S92000003,04/11/2021,93,38513,54.66,1.701427003,704.5920234
nation,Scotland,S92000003,03/11/2021,91,38420,54.66,1.664837175,702.8905964
nation,Scotland,S92000003,02/11/2021,110,38329,54.66,2.012440542,701.2257592
nation,Scotland,S92000003,01/11/2021,128,38219,54.66,2.341748994,699.2133187
nation,Scotland,S92000003,31/10/2021,81,38091,54.66,1.481888035,696.8715697
nation,Scotland,S92000003,30/10/2021,78,38010,54.66,1.427003293,695.3896817
nation,Scotland,S92000003,29/10/2021,105,37932,54.66,1.920965971,693.9626784
nation,Scotland,S92000003,28/10/2021,116,37827,54.66,2.122210026,692.0417124
nation,Scotland,S92000003,27/10/2021,123,37711,54.66,2.250274424,689.9195024
nation,Scotland,S92000003,26/10/2021,119,37588,54.66,2.177094768,687.669228
nation,Scotland,S92000003,25/10/2021,127,37469,54.66,2.32345408,685.4921332
nation,Scotland,S92000003,24/10/2021,73,37342,54.66,1.335528723,683.1686791
nation,Scotland,S92000003,23/10/2021,80,37269,54.66,1.463593121,681.8331504
nation,Scotland,S92000003,22/10/2021,114,37189,54.66,2.085620198,680.3695573
nation,Scotland,S92000003,21/10/2021,103,37075,54.66,1.884376143,678.2839371
nation,Scotland,S92000003,20/10/2021,117,36972,54.66,2.14050494,676.3995609
nation,Scotland,S92000003,19/10/2021,132,36855,54.66,2.41492865,674.259056
nation,Scotland,S92000003,18/10/2021,122,36723,54.66,2.23197951,671.8441273
nation,Scotland,S92000003,17/10/2021,70,36601,54.66,1.280643981,669.6121478
nation,Scotland,S92000003,16/10/2021,83,36531,54.66,1.518477863,668.3315038
nation,Scotland,S92000003,15/10/2021,127,36448,54.66,2.32345408,666.813026
nation,Scotland,S92000003,14/10/2021,115,36321,54.66,2.103915112,664.4895719
nation,Scotland,S92000003,13/10/2021,87,36206,54.66,1.591657519,662.3856568
nation,Scotland,S92000003,12/10/2021,103,36119,54.66,1.884376143,660.7939993
nation,Scotland,S92000003,11/10/2021,91,36016,54.66,1.664837175,658.9096231
nation,Scotland,S92000003,10/10/2021,76,35925,54.66,1.390413465,657.2447859
nation,Scotland,S92000003,09/10/2021,92,35849,54.66,1.683132089,655.8543725
nation,Scotland,S92000003,08/10/2021,111,35757,54.66,2.030735456,654.1712404
nation,Scotland,S92000003,07/10/2021,124,35646,54.66,2.268569338,652.1405049
nation,Scotland,S92000003,06/10/2021,88,35522,54.66,1.609952433,649.8719356
nation,Scotland,S92000003,05/10/2021,111,35434,54.66,2.030735456,648.2619832
nation,Scotland,S92000003,04/10/2021,137,35323,54.66,2.50640322,646.2312477
nation,Scotland,S92000003,03/10/2021,89,35186,54.66,1.628247347,643.7248445
nation,Scotland,S92000003,02/10/2021,89,35097,54.66,1.628247347,642.0965971
nation,Scotland,S92000003,01/10/2021,105,35008,54.66,1.920965971,640.4683498
nation,Scotland,S92000003,30/09/2021,88,34903,54.66,1.609952433,638.5473838
nation,Scotland,S92000003,29/09/2021,100,34815,54.66,1.829491401,636.9374314
nation,Scotland,S92000003,28/09/2021,122,34715,54.66,2.23197951,635.10794
nation,Scotland,S92000003,27/09/2021,115,34593,54.66,2.103915112,632.8759605
nation,Scotland,S92000003,26/09/2021,82,34478,54.66,1.500182949,630.7720454
nation,Scotland,S92000003,25/09/2021,89,34396,54.66,1.628247347,629.2718624
nation,Scotland,S92000003,24/09/2021,110,34307,54.66,2.012440542,627.6436151
nation,Scotland,S92000003,23/09/2021,131,34197,54.66,2.396633736,625.6311745
nation,Scotland,S92000003,22/09/2021,109,34066,54.66,1.994145628,623.2345408
nation,Scotland,S92000003,21/09/2021,123,33957,54.66,2.250274424,621.2403952
nation,Scotland,S92000003,20/09/2021,151,33834,54.66,2.762532016,618.9901207
nation,Scotland,S92000003,19/09/2021,103,33683,54.66,1.884376143,616.2275887
nation,Scotland,S92000003,18/09/2021,115,33580,54.66,2.103915112,614.3432126
nation,Scotland,S92000003,17/09/2021,142,33465,54.66,2.59787779,612.2392975
nation,Scotland,S92000003,16/09/2021,157,33323,54.66,2.8723015,609.6414197
nation,Scotland,S92000003,15/09/2021,174,33166,54.66,3.183315038,606.7691182
nation,Scotland,S92000003,14/09/2021,161,32992,54.66,2.945481156,603.5858031
nation,Scotland,S92000003,13/09/2021,177,32831,54.66,3.23819978,600.640322
nation,Scotland,S92000003,12/09/2021,141,32654,54.66,2.579582876,597.4021222
nation,Scotland,S92000003,11/09/2021,133,32513,54.66,2.433223564,594.8225393
nation,Scotland,S92000003,10/09/2021,174,32380,54.66,3.183315038,592.3893158
nation,Scotland,S92000003,09/09/2021,168,32206,54.66,3.073545554,589.2060007
nation,Scotland,S92000003,08/09/2021,170,32038,54.66,3.110135382,586.1324552
nation,Scotland,S92000003,07/09/2021,201,31868,54.66,3.677277717,583.0223198
nation,Scotland,S92000003,06/09/2021,157,31667,54.66,2.8723015,579.3450421
nation,Scotland,S92000003,05/09/2021,114,31510,54.66,2.085620198,576.4727406
nation,Scotland,S92000003,04/09/2021,123,31396,54.66,2.250274424,574.3871204
nation,Scotland,S92000003,03/09/2021,154,31273,54.66,2.817416758,572.136846
nation,Scotland,S92000003,02/09/2021,129,31119,54.66,2.360043908,569.3194292
nation,Scotland,S92000003,01/09/2021,156,30990,54.66,2.854006586,566.9593853
nation,Scotland,S92000003,31/08/2021,133,30834,54.66,2.433223564,564.1053787
nation,Scotland,S92000003,30/08/2021,107,30701,54.66,1.957555799,561.6721551
nation,Scotland,S92000003,29/08/2021,93,30594,54.66,1.701427003,559.7145993
nation,Scotland,S92000003,28/08/2021,103,30501,54.66,1.884376143,558.0131723
nation,Scotland,S92000003,27/08/2021,108,30398,54.66,1.975850714,556.1287962
nation,Scotland,S92000003,26/08/2021,105,30290,54.66,1.920965971,554.1529455
nation,Scotland,S92000003,25/08/2021,107,30185,54.66,1.957555799,552.2319795
nation,Scotland,S92000003,24/08/2021,101,30078,54.66,1.847786315,550.2744237
nation,Scotland,S92000003,23/08/2021,74,29977,54.66,1.353823637,548.4266374
nation,Scotland,S92000003,22/08/2021,56,29903,54.66,1.024515185,547.0728138
nation,Scotland,S92000003,21/08/2021,51,29847,54.66,0.933040615,546.0482986
nation,Scotland,S92000003,20/08/2021,67,29796,54.66,1.225759239,545.115258
nation,Scotland,S92000003,19/08/2021,63,29729,54.66,1.152579583,543.8894987
nation,Scotland,S92000003,18/08/2021,62,29666,54.66,1.134284669,542.7369191
nation,Scotland,S92000003,17/08/2021,58,29604,54.66,1.061105013,541.6026345
nation,Scotland,S92000003,16/08/2021,32,29546,54.66,0.585437248,540.5415295
nation,Scotland,S92000003,15/08/2021,30,29514,54.66,0.54884742,539.9560922
nation,Scotland,S92000003,14/08/2021,44,29484,54.66,0.804976217,539.4072448
nation,Scotland,S92000003,13/08/2021,41,29440,54.66,0.750091475,538.6022686
nation,Scotland,S92000003,12/08/2021,40,29399,54.66,0.731796561,537.8521771
nation,Scotland,S92000003,11/08/2021,42,29359,54.66,0.768386389,537.1203805
nation,Scotland,S92000003,10/08/2021,71,29317,54.66,1.298938895,536.3519941
nation,Scotland,S92000003,09/08/2021,39,29246,54.66,0.713501647,535.0530553
nation,Scotland,S92000003,08/08/2021,38,29207,54.66,0.695206733,534.3395536
nation,Scotland,S92000003,07/08/2021,41,29169,54.66,0.750091475,533.6443469
nation,Scotland,S92000003,06/08/2021,56,29128,54.66,1.024515185,532.8942554
nation,Scotland,S92000003,05/08/2021,66,29072,54.66,1.207464325,531.8697402
nation,Scotland,S92000003,04/08/2021,38,29006,54.66,0.695206733,530.6622759
nation,Scotland,S92000003,03/08/2021,49,28968,54.66,0.896450787,529.9670692
nation,Scotland,S92000003,02/08/2021,51,28919,54.66,0.933040615,529.0706184
nation,Scotland,S92000003,01/08/2021,37,28868,54.66,0.676911819,528.1375778
nation,Scotland,S92000003,31/07/2021,35,28831,54.66,0.64032199,527.4606659
nation,Scotland,S92000003,30/07/2021,49,28796,54.66,0.896450787,526.8203439
nation,Scotland,S92000003,29/07/2021,43,28747,54.66,0.786681303,525.9238932
nation,Scotland,S92000003,28/07/2021,67,28704,54.66,1.225759239,525.1372119
nation,Scotland,S92000003,27/07/2021,61,28637,54.66,1.115989755,523.9114526
nation,Scotland,S92000003,26/07/2021,56,28576,54.66,1.024515185,522.7954629
nation,Scotland,S92000003,25/07/2021,49,28520,54.66,0.896450787,521.7709477
nation,Scotland,S92000003,24/07/2021,43,28471,54.66,0.786681303,520.8744969
nation,Scotland,S92000003,23/07/2021,63,28428,54.66,1.152579583,520.0878156
nation,Scotland,S92000003,22/07/2021,59,28365,54.66,1.079399927,518.935236
nation,Scotland,S92000003,21/07/2021,74,28306,54.66,1.353823637,517.8558361
nation,Scotland,S92000003,20/07/2021,65,28232,54.66,1.189169411,516.5020124
nation,Scotland,S92000003,19/07/2021,78,28167,54.66,1.427003293,515.312843
nation,Scotland,S92000003,18/07/2021,67,28089,54.66,1.225759239,513.8858397
nation,Scotland,S92000003,17/07/2021,50,28022,54.66,0.914745701,512.6600805
nation,Scotland,S92000003,16/07/2021,67,27972,54.66,1.225759239,511.7453348
nation,Scotland,S92000003,15/07/2021,80,27905,54.66,1.463593121,510.5195756
nation,Scotland,S92000003,14/07/2021,78,27825,54.66,1.427003293,509.0559824
nation,Scotland,S92000003,13/07/2021,103,27747,54.66,1.884376143,507.6289791
nation,Scotland,S92000003,12/07/2021,101,27644,54.66,1.847786315,505.744603
nation,Scotland,S92000003,11/07/2021,73,27543,54.66,1.335528723,503.8968167
nation,Scotland,S92000003,10/07/2021,84,27470,54.66,1.536772777,502.561288
nation,Scotland,S92000003,09/07/2021,80,27386,54.66,1.463593121,501.0245152
nation,Scotland,S92000003,08/07/2021,100,27306,54.66,1.829491401,499.5609221
nation,Scotland,S92000003,07/07/2021,91,27206,54.66,1.664837175,497.7314307
nation,Scotland,S92000003,06/07/2021,104,27115,54.66,1.902671057,496.0665935
nation,Scotland,S92000003,05/07/2021,86,27011,54.66,1.573362605,494.1639224
nation,Scotland,S92000003,04/07/2021,71,26925,54.66,1.298938895,492.5905598
nation,Scotland,S92000003,03/07/2021,59,26854,54.66,1.079399927,491.2916209
nation,Scotland,S92000003,02/07/2021,66,26795,54.66,1.207464325,490.212221
nation,Scotland,S92000003,01/07/2021,63,26729,54.66,1.152579583,489.0047567
nation,Scotland,S92000003,30/06/2021,69,26666,54.66,1.262349067,487.8521771
nation,Scotland,S92000003,29/06/2021,69,26597,54.66,1.262349067,486.589828
nation,Scotland,S92000003,28/06/2021,59,26528,54.66,1.079399927,485.327479
nation,Scotland,S92000003,27/06/2021,33,26469,54.66,0.603732162,484.248079
nation,Scotland,S92000003,26/06/2021,31,26436,54.66,0.567142334,483.6443469
nation,Scotland,S92000003,25/06/2021,43,26405,54.66,0.786681303,483.0772045
nation,Scotland,S92000003,24/06/2021,50,26362,54.66,0.914745701,482.2905232
nation,Scotland,S92000003,23/06/2021,52,26312,54.66,0.951335529,481.3757775
nation,Scotland,S92000003,22/06/2021,49,26260,54.66,0.896450787,480.424442
nation,Scotland,S92000003,21/06/2021,38,26211,54.66,0.695206733,479.5279912
nation,Scotland,S92000003,20/06/2021,31,26173,54.66,0.567142334,478.8327845
nation,Scotland,S92000003,19/06/2021,25,26142,54.66,0.45737285,478.2656422
nation,Scotland,S92000003,18/06/2021,45,26117,54.66,0.823271131,477.8082693
nation,Scotland,S92000003,17/06/2021,27,26072,54.66,0.493962678,476.9849982
nation,Scotland,S92000003,16/06/2021,41,26045,54.66,0.750091475,476.4910355
nation,Scotland,S92000003,15/06/2021,32,26004,54.66,0.585437248,475.740944
nation,Scotland,S92000003,14/06/2021,39,25972,54.66,0.713501647,475.1555068
nation,Scotland,S92000003,13/06/2021,25,25933,54.66,0.45737285,474.4420051
nation,Scotland,S92000003,12/06/2021,33,25908,54.66,0.603732162,473.9846323
nation,Scotland,S92000003,11/06/2021,26,25875,54.66,0.475667764,473.3809001
nation,Scotland,S92000003,10/06/2021,32,25849,54.66,0.585437248,472.9052323
nation,Scotland,S92000003,09/06/2021,28,25817,54.66,0.512257592,472.3197951
nation,Scotland,S92000003,08/06/2021,22,25789,54.66,0.402488108,471.8075375
nation,Scotland,S92000003,07/06/2021,30,25767,54.66,0.54884742,471.4050494
nation,Scotland,S92000003,06/06/2021,30,25737,54.66,0.54884742,470.856202
nation,Scotland,S92000003,05/06/2021,22,25707,54.66,0.402488108,470.3073546
nation,Scotland,S92000003,04/06/2021,24,25685,54.66,0.439077936,469.9048664
nation,Scotland,S92000003,03/06/2021,33,25661,54.66,0.603732162,469.4657885
nation,Scotland,S92000003,02/06/2021,23,25628,54.66,0.420783022,468.8620563
nation,Scotland,S92000003,01/06/2021,33,25605,54.66,0.603732162,468.4412733
nation,Scotland,S92000003,31/05/2021,20,25572,54.66,0.36589828,467.8375412
nation,Scotland,S92000003,30/05/2021,20,25552,54.66,0.36589828,467.4716429
nation,Scotland,S92000003,29/05/2021,27,25532,54.66,0.493962678,467.1057446
nation,Scotland,S92000003,28/05/2021,26,25505,54.66,0.475667764,466.6117819
nation,Scotland,S92000003,27/05/2021,17,25479,54.66,0.311013538,466.1361142
nation,Scotland,S92000003,26/05/2021,14,25462,54.66,0.256128796,465.8251006
nation,Scotland,S92000003,25/05/2021,20,25448,54.66,0.36589828,465.5689718
nation,Scotland,S92000003,24/05/2021,21,25428,54.66,0.384193194,465.2030735
nation,Scotland,S92000003,23/05/2021,16,25407,54.66,0.292718624,464.8188804
nation,Scotland,S92000003,22/05/2021,20,25391,54.66,0.36589828,464.5261617
nation,Scotland,S92000003,21/05/2021,26,25371,54.66,0.475667764,464.1602634
nation,Scotland,S92000003,20/05/2021,19,25345,54.66,0.347603366,463.6845957
nation,Scotland,S92000003,19/05/2021,19,25326,54.66,0.347603366,463.3369923
nation,Scotland,S92000003,18/05/2021,21,25307,54.66,0.384193194,462.9893889
nation,Scotland,S92000003,17/05/2021,11,25286,54.66,0.201244054,462.6051958
nation,Scotland,S92000003,16/05/2021,12,25275,54.66,0.219538968,462.4039517
nation,Scotland,S92000003,15/05/2021,6,25263,54.66,0.109769484,462.1844127
nation,Scotland,S92000003,14/05/2021,12,25257,54.66,0.219538968,462.0746432
nation,Scotland,S92000003,13/05/2021,10,25245,54.66,0.18294914,461.8551043
nation,Scotland,S92000003,12/05/2021,13,25235,54.66,0.237833882,461.6721551
nation,Scotland,S92000003,11/05/2021,14,25222,54.66,0.256128796,461.4343213
nation,Scotland,S92000003,10/05/2021,8,25208,54.66,0.146359312,461.1781925
nation,Scotland,S92000003,09/05/2021,11,25200,54.66,0.201244054,461.0318332
nation,Scotland,S92000003,08/05/2021,13,25189,54.66,0.237833882,460.8305891
nation,Scotland,S92000003,07/05/2021,11,25176,54.66,0.201244054,460.5927552
nation,Scotland,S92000003,06/05/2021,16,25165,54.66,0.292718624,460.3915112
nation,Scotland,S92000003,05/05/2021,7,25149,54.66,0.128064398,460.0987925
nation,Scotland,S92000003,04/05/2021,10,25142,54.66,0.18294914,459.9707281
nation,Scotland,S92000003,03/05/2021,6,25132,54.66,0.109769484,459.787779
nation,Scotland,S92000003,02/05/2021,7,25126,54.66,0.128064398,459.6780095
nation,Scotland,S92000003,01/05/2021,9,25119,54.66,0.164654226,459.5499451
nation,Scotland,S92000003,30/04/2021,13,25110,54.66,0.237833882,459.3852909
nation,Scotland,S92000003,29/04/2021,11,25097,54.66,0.201244054,459.147457
nation,Scotland,S92000003,28/04/2021,7,25086,54.66,0.128064398,458.946213
nation,Scotland,S92000003,27/04/2021,13,25079,54.66,0.237833882,458.8181486
nation,Scotland,S92000003,26/04/2021,13,25066,54.66,0.237833882,458.5803147
nation,Scotland,S92000003,25/04/2021,9,25053,54.66,0.164654226,458.3424808
nation,Scotland,S92000003,24/04/2021,10,25044,54.66,0.18294914,458.1778266
nation,Scotland,S92000003,23/04/2021,14,25034,54.66,0.256128796,457.9948774
nation,Scotland,S92000003,22/04/2021,13,25020,54.66,0.237833882,457.7387486
nation,Scotland,S92000003,21/04/2021,14,25007,54.66,0.256128796,457.5009147
nation,Scotland,S92000003,20/04/2021,10,24993,54.66,0.18294914,457.2447859
nation,Scotland,S92000003,19/04/2021,16,24983,54.66,0.292718624,457.0618368
nation,Scotland,S92000003,18/04/2021,12,24967,54.66,0.219538968,456.7691182
nation,Scotland,S92000003,17/04/2021,11,24955,54.66,0.201244054,456.5495792
nation,Scotland,S92000003,16/04/2021,15,24944,54.66,0.27442371,456.3483352
nation,Scotland,S92000003,15/04/2021,14,24929,54.66,0.256128796,456.0739115
nation,Scotland,S92000003,14/04/2021,16,24915,54.66,0.292718624,455.8177827
nation,Scotland,S92000003,13/04/2021,12,24899,54.66,0.219538968,455.525064
nation,Scotland,S92000003,12/04/2021,12,24887,54.66,0.219538968,455.3055251
nation,Scotland,S92000003,11/04/2021,14,24875,54.66,0.256128796,455.0859861
nation,Scotland,S92000003,10/04/2021,13,24861,54.66,0.237833882,454.8298573
nation,Scotland,S92000003,09/04/2021,21,24848,54.66,0.384193194,454.5920234
nation,Scotland,S92000003,08/04/2021,20,24827,54.66,0.36589828,454.2078302
nation,Scotland,S92000003,07/04/2021,22,24807,54.66,0.402488108,453.8419319
nation,Scotland,S92000003,06/04/2021,18,24785,54.66,0.329308452,453.4394438
nation,Scotland,S92000003,05/04/2021,31,24767,54.66,0.567142334,453.1101354
nation,Scotland,S92000003,04/04/2021,15,24736,54.66,0.27442371,452.542993
nation,Scotland,S92000003,03/04/2021,16,24721,54.66,0.292718624,452.2685693
nation,Scotland,S92000003,02/04/2021,25,24705,54.66,0.45737285,451.9758507
nation,Scotland,S92000003,01/04/2021,23,24680,54.66,0.420783022,451.5184779
nation,Scotland,S92000003,31/03/2021,22,24657,54.66,0.402488108,451.0976948
nation,Scotland,S92000003,30/03/2021,20,24635,54.66,0.36589828,450.6952067
nation,Scotland,S92000003,29/03/2021,22,24615,54.66,0.402488108,450.3293085
nation,Scotland,S92000003,28/03/2021,25,24593,54.66,0.45737285,449.9268203
nation,Scotland,S92000003,27/03/2021,20,24568,54.66,0.36589828,449.4694475
nation,Scotland,S92000003,26/03/2021,23,24548,54.66,0.420783022,449.1035492
